date,campaign,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
20121001,JRNE-0824-0828-Interests,378788,447,2360.08,5.279821029,0.118007962,0,0,0,0,0
20121001,JRNE-0824-0828-Keywords,115164,138,650.74,4.715507246,0.119829113,0,0,0,0,0
20121001,JRNE-0824-0828-Placements,62292,100,581.31,5.8131,0.160534258,0,0,0,0,0
20121001,JRNE-0824-0828-Topic,28641,41,166.98,4.072682927,0.143151426,0,0,0,0,0
20121002,(not set),0,0,0,0,0,0,2544,7181,2459,1181
20121002,JRNE-0824-0828-Interests,534790,599,3176.06,5.302270451,0.112006582,0,0,0,0,0
20121002,JRNE-0824-0828-Keywords,179519,176,798.75,4.538352273,0.098039762,0,0,0,0,0
20121002,JRNE-0824-0828-Placements,76631,163,899.76,5.52,0.212707651,0,0,0,0,0
20121002,JRNE-0824-0828-Topic,39475,62,298.26,4.810645161,0.157061431,0,0,0,0,0
20121003,(not set),0,0,0,0,0,0,2513,7053,2519,1193
20121003,3JRNE-03oct-Interest,76,0,0,0,0,0,0,0,0,0
20121003,3JRNE-03oct-Keywords,6,0,0,0,0,0,0,0,0,0
20121003,3JRNE-03oct-Topic,6866,1,6.91,6.91,0.014564521,0,0,0,0,0
20121003,JRNE-0824-0828-Interests,469832,569,2838.01,4.98771529,0.121107119,0,0,0,0,0
20121003,JRNE-0824-0828-Keywords,150313,144,527.6,3.663888889,0.095800097,0,0,0,0,0
20121003,JRNE-0824-0828-Placements,38237,77,371.94,4.83038961,0.201375631,0,0,0,0,0
20121003,JRNE-0824-0828-Topic,20860,25,121.27,4.8508,0.119846596,0,0,0,0,0
20121004,(not set),0,0,0,0,0,0,2647,7059,2471,1193
20121004,3JRNE-03oct-Interest,11,0,0,0,0,0,0,0,0,0
20121004,3JRNE-03oct-Keywords,1,0,0,0,0,0,0,0,0,0
20121004,3JRNE-03oct-Topic,989,0,0,0,0,0,0,0,0,0
20121004,JRNE-0824-0828-Interests,453385,647,3127.07,4.833183926,0.142704324,0,0,0,0,0
20121004,JRNE-0824-0828-Keywords,151699,196,815.1,4.158673469,0.129203225,0,0,0,0,0
20121004,JRNE-0824-0828-Placements,81118,121,699.81,5.783553719,0.149165413,0,0,0,0,0
20121004,JRNE-0824-0828-Topic,36324,54,235.51,4.361296296,0.148662042,0,0,0,0,0
20121005,(not set),0,0,0,0,0,0,2799,7163,2885,1266
20121005,JRNE-0824-0828-Interests,738840,1036,4969.97,4.79726834,0.140219804,0,0,0,0,0
20121005,JRNE-0824-0828-Keywords,149848,215,790.59,3.677162791,0.143478725,0,0,0,0,0
20121005,JRNE-0824-0828-Placements,88888,143,812.09,5.678951049,0.160876609,0,0,0,0,0
20121005,JRNE-0824-0828-Topic,27708,58,253.84,4.376551724,0.209325826,0,0,0,0,0
20121006,(not set),0,0,0,0,0,0,1205,3451,1035,694
20121006,JRNE-0824-0828-Interests,21,0,0,0,0,0,0,0,0,0
20121007,(not set),0,0,0,0,0,0,919,2282,797,639
20121008,(not set),0,0,0,0,0,0,2696,7175,2526,1229
20121008,JRNE-0824-0828-Interests,468199,715,3470.12,4.853314685,0.152712842,0,0,0,0,0
20121008,JRNE-0824-0828-Keywords,120889,166,718.62,4.329036145,0.13731605,0,0,0,0,0
20121008,JRNE-0824-0828-Placements,78208,97,577.85,5.957216495,0.124028232,0,0,0,0,0
20121008,JRNE-0824-0828-Topic,33472,54,316.07,5.853148148,0.161328872,0,0,0,0,0
20121009,(not set),0,0,0,0,0,0,2659,7388,2635,1254
20121009,JRNE-0824-0828-Interests,428661,726,3400.47,4.683842975,0.169364603,0,0,0,0,0
20121009,JRNE-0824-0828-Keywords,79997,142,635.55,4.475704225,0.177506656,0,0,0,0,0
20121009,JRNE-0824-0828-Placements,60540,117,544.38,4.652820513,0.193260654,0,0,0,0,0
20121009,JRNE-0824-0828-Topic,115416,146,512.44,3.509863014,0.126498926,0,0,0,0,0
20121010,(not set),0,0,0,0,0,0,2434,7212,2647,1102
20121010,JRNE-0824-0828-Interests,399625,708,3245.87,4.584562147,0.177166093,0,0,0,0,0
20121010,JRNE-0824-0828-Keywords,79709,128,514.22,4.01734375,0.160584125,0,0,0,0,0
20121010,JRNE-0824-0828-Placements,45678,78,361.11,4.629615385,0.170760541,0,0,0,0,0
20121010,JRNE-0824-0828-Topic,249537,219,979.79,4.473926941,0.087762536,0,0,0,0,0
20121011,(not set),0,0,0,0,0,0,2611,7041,2623,1132
20121011,JRNE-0824-0828-Interests,470025,741,3166.45,4.273211876,0.157651189,0,0,0,0,0
20121011,JRNE-0824-0828-Keywords,96760,192,505.5,2.6328125,0.198429103,0,0,0,0,0
20121011,JRNE-0824-0828-Placements,42206,83,432.86,5.215180723,0.196654504,0,0,0,0,0
20121011,JRNE-0824-0828-Topic,227184,249,965.58,3.877831325,0.109602789,0,0,0,0,0
20121012,(not set),0,0,0,0,0,0,2471,6591,2562,931
20121012,JRNE-0824-0828-Interests,429363,695,3034.91,4.366776978,0.161867697,0,0,0,0,0
20121012,JRNE-0824-0828-Keywords,95866,189,479.33,2.536137566,0.197150189,0,0,0,0,0
20121012,JRNE-0824-0828-Placements,57711,88,407.71,4.633068182,0.152483929,0,0,0,0,0
20121012,JRNE-0824-0828-Topic,247865,263,904.9,3.440684411,0.106106146,0,0,0,0,0
20121013,(not set),0,0,0,0,0,0,1095,3365,980,742
20121013,JRNE-0824-0828-Interests,3,0,0,0,0,0,0,0,0,0
20121014,(not set),0,0,0,0,0,0,828,2173,736,463
20121015,(not set),0,0,0,0,0,0,2629,6950,2580,1059
20121015,4JRNE-1510-1910-Keywords,278888,198,850.3,4.294444444,0.070996242,0,0,0,0,0
20121015,JARUNEE-Interests,510501,717,3156.06,4.401757322,0.140450264,0,0,0,0,0
20121015,JARUNEE-Placements,433,1,3.92,3.92,0.230946882,0,0,0,0,0
20121015,JARUNEE-Topic,256209,293,1155.53,3.943788396,0.114359761,0,0,0,0,0
20121016,(not set),0,0,0,0,0,0,2617,7102,2465,1272
20121016,4JRNE-1510-1910-Keywords,246019,233,1038.43,4.456781116,0.094708132,0,0,0,0,0
20121016,JARUNEE-Interests,379692,639,2603.24,4.073928013,0.168294302,0,0,0,0,0
20121016,JARUNEE-Placements,147466,129,523.17,4.055581395,0.087477791,0,0,0,0,0
20121016,JARUNEE-Topic,222383,279,1042.47,3.736451613,0.12545923,0,0,0,0,0
20121017,(not set),0,0,0,0,0,0,2787,7193,2574,1132
20121017,4JRNE-1510-1910-Keywords,194121,187,734.31,3.926791444,0.096331669,0,0,0,0,0
20121017,JARUNEE-Interests,395441,676,3018.04,4.464556213,0.170948384,0,0,0,0,0
20121017,JARUNEE-Placements,142359,147,515.99,3.510136054,0.103260068,0,0,0,0,0
20121017,JARUNEE-Topic,200274,208,939.23,4.515528846,0.103857715,0,0,0,0,0
20121018,(not set),0,0,0,0,0,0,2641,7266,2690,1010
20121018,4JRNE-1510-1910-Keywords,88662,99,413.88,4.180606061,0.111660012,0,0,0,0,0
20121018,JARUNEE-Interests,460794,782,3263.22,4.172915601,0.169707071,0,0,0,0,0
20121018,JARUNEE-Placements,219048,179,715.19,3.99547486,0.081717249,0,0,0,0,0
20121018,JARUNEE-Topic,169558,168,731.68,4.355238095,0.09908114,0,0,0,0,0
20121018,photocontest/th/photo_contest_join_event.asp,0,0,0,0,0,0,6,6,0,0
20121019,(not set),0,0,0,0,0,0,2465,6755,2477,1077
20121019,4JRNE-1510-1910-Keywords,103560,100,400.74,4.0074,0.096562379,0,0,0,0,0
20121019,JARUNEE-Interests,443713,779,3198.16,4.105468549,0.175563934,0,0,0,0,0
20121019,JARUNEE-Placements,210027,158,704.6,4.459493671,0.075228423,0,0,0,0,0
20121019,JARUNEE-Topic,232089,198,708.1,3.576262626,0.0853121,0,0,0,0,0
20121020,(not set),0,0,0,0,0,0,237,560,189,189
20121020,JARUNEE-Interests,2,0,0,0,0,0,0,0,0,0
20121021,(not set),0,0,0,0,0,0,815,2398,639,609
20121022,(not set),0,0,0,0,0,0,2465,7394,2720,992
20121022,4JRNE-1510-1910-Keywords,76771,100,419.76,4.1976,0.130257519,0,0,0,0,0
20121022,JARUNEE-Interests,427628,788,3355.05,4.257677665,0.184272311,0,0,0,0,0
20121022,JARUNEE-Placements,207624,151,732.41,4.850397351,0.072727623,0,0,0,0,0
20121022,JARUNEE-Topic,193318,187,733.76,3.923850267,0.09673181,0,0,0,0,0
20121023,(not set),0,0,0,0,0,0,2069,4096,1923,712
20121023,4JRNE-1510-1910-Keywords,67333,115,412.8,3.589565217,0.170792925,0,0,0,0,0
20121023,JARUNEE-Interests,467256,823,3288.65,3.995929526,0.17613471,0,0,0,0,0
20121023,JARUNEE-Placements,215874,147,714.69,4.861836735,0.068095278,0,0,0,0,0
20121023,JARUNEE-Topic,118749,171,708.53,4.143450292,0.144001213,0,0,0,0,0
20121024,(not set),0,0,0,0,0,0,3877,8550,2879,1120
20121024,1ADV-1024-1031-GoodThing-Interests,206749,398,1589.25,3.993090452,0.192503954,0,0,0,0,0
20121024,1ADV-1024-1031-GoodThing-Keywords,266165,239,1049.96,4.393138075,0.089793925,0,0,0,0,0
20121024,1ADV-1024-1031-GoodThing-Placements,63012,79,413.01,5.227974684,0.125372945,0,0,0,0,0
20121024,1ADV-1024-1031-GoodThing-Topic,341894,444,1601.86,3.607792793,0.129864812,0,0,0,0,0
20121024,4JRNE-1510-1910-Keywords,118285,153,630.06,4.118039216,0.129348607,0,0,0,0,0
20121024,CASHLESS-2410-3110-Interests,259556,410,1868.59,4.557536585,0.157962058,0,0,0,0,0
20121024,CASHLESS-2410-3110-Topics,680739,547,2177.25,3.980347349,0.080353851,0,0,0,0,0
20121024,JARUNEE-Interests,435064,765,3157.21,4.127071895,0.175836199,0,0,0,0,0
20121024,JARUNEE-Placements,250073,145,711.07,4.903931034,0.057983069,0,0,0,0,0
20121024,JARUNEE-Topic,149439,159,712.36,4.480251572,0.106397928,0,0,0,0,0
20121024,MEDICAL-2410-3110-Placements,152326,150,709.03,4.726866667,0.098473012,0,0,0,0,0
20121024,POLICY-2410-3110-Keywords,223539,225,1022.28,4.543466667,0.100653577,0,0,0,0,0
20121025,(not set),0,0,0,0,0,0,4814,10315,3347,1327
20121025,1ADV-1024-1031-GoodThing-Interests,138774,424,1563.68,3.687924528,0.305532737,0,0,0,0,0
20121025,1ADV-1024-1031-GoodThing-Keywords,210742,244,1035.09,4.242172131,0.115781382,0,0,0,0,0
20121025,1ADV-1024-1031-GoodThing-Placements,169322,199,1137.75,5.717336683,0.117527551,0,0,0,0,0
20121025,1ADV-1024-1031-GoodThing-Topic,319274,431,1552.28,3.601577726,0.134993767,0,0,0,0,0
20121025,4JRNE-1510-1910-Keywords,137601,175,730.72,4.175542857,0.127179308,0,0,0,0,0
20121025,CASHLESS-2410-3110-Interests,333000,532,2038.6,3.831954887,0.15975976,0,0,0,0,0
20121025,CASHLESS-2410-3110-Topics,695344,563,2106.15,3.740941385,0.080967118,0,0,0,0,0
20121025,JARUNEE-Interests,422516,718,3036.93,4.229707521,0.169934393,0,0,0,0,0
20121025,JARUNEE-Placements,154565,120,623.37,5.19475,0.07763724,0,0,0,0,0
20121025,JARUNEE-Topic,108025,148,684.98,4.628243243,0.137005323,0,0,0,0,0
20121025,MEDICAL-2410-3110-Placements,113665,157,678.23,4.319936306,0.138125192,0,0,0,0,0
20121025,POLICY-2410-3110-Keywords,157355,164,708.25,4.318597561,0.104222935,0,0,0,0,0
20121026,(not set),0,0,0,0,0,0,3907,9098,3165,1199
20121026,1ADV-1024-1031-GoodThing-Interests,135067,380,1477.75,3.888815789,0.281341853,0,0,0,0,0
20121026,1ADV-1024-1031-GoodThing-Keywords,194318,234,999.4,4.270940171,0.120421165,0,0,0,0,0
20121026,1ADV-1024-1031-GoodThing-Placements,238374,221,1088.96,4.927420814,0.092711453,0,0,0,0,0
20121026,1ADV-1024-1031-GoodThing-Topic,256929,389,1478.98,3.802005141,0.151403695,0,0,0,0,0
20121026,4JRNE-1510-1910-Keywords,132934,183,678.27,3.706393443,0.137662299,0,0,0,0,0
20121026,CASHLESS-2410-3110-Interests,251179,509,2074.62,4.075874263,0.202644329,0,0,0,0,0
20121026,CASHLESS-2410-3110-Topics,630488,498,1934.81,3.885160643,0.078986436,0,0,0,0,0
20121026,JARUNEE-Interests,367002,658,2808.52,4.268267477,0.179290576,0,0,0,0,0
20121026,JARUNEE-Placements,122919,109,550.6,5.051376147,0.088676283,0,0,0,0,0
20121026,JARUNEE-Topic,118191,131,619.88,4.731908397,0.110837543,0,0,0,0,0
20121026,MEDICAL-2410-3110-Placements,78218,154,632.47,4.106948052,0.196885627,0,0,0,0,0
20121026,POLICY-2410-3110-Keywords,128799,146,667.27,4.570342466,0.113354917,0,0,0,0,0
20121027,(not set),0,0,0,0,0,0,2495,4826,1369,609
20121027,1ADV-1024-1031-GoodThing-Interests,130421,373,1476.07,3.957292225,0.285996887,0,0,0,0,0
20121027,1ADV-1024-1031-GoodThing-Keywords,122542,225,984.36,4.374933333,0.183610517,0,0,0,0,0
20121027,1ADV-1024-1031-GoodThing-Placements,218716,224,1073.56,4.792678571,0.102415918,0,0,0,0,0
20121027,1ADV-1024-1031-GoodThing-Topic,266781,427,1484.54,3.476674473,0.160056376,0,0,0,0,0
20121027,CASHLESS-2410-3110-Keywords,370073,346,1342.22,3.879248555,0.093495067,0,0,0,0,0
20121027,JARUNEE-Interests,2,0,0,0,0,0,0,0,0,0
20121027,MEDICAL-2410-3110-Interests,195475,348,1390.49,3.99566092,0.178027881,0,0,0,0,0
20121027,MEDICAL-2410-3110-Topics,396353,369,1396.27,3.783929539,0.093098829,0,0,0,0,0
20121027,POLICY-2410-3110-Placements,163771,277,1376.4,4.968953069,0.169138614,0,0,0,0,0
20121028,(not set),0,0,0,0,0,0,2148,3749,1071,560
20121028,1ADV-1024-1031-GoodThing-Interests,159514,402,1477,3.674129353,0.252015497,0,0,0,0,0
20121028,1ADV-1024-1031-GoodThing-Keywords,118394,245,984.24,4.017306122,0.206936162,0,0,0,0,0
20121028,1ADV-1024-1031-GoodThing-Placements,183248,222,1078.13,4.856441441,0.121147298,0,0,0,0,0
20121028,1ADV-1024-1031-GoodThing-Topic,212578,420,1474.04,3.509619048,0.197574537,0,0,0,0,0
20121028,CASHLESS-2410-3110-Keywords,322162,345,1407.14,4.078666667,0.10708898,0,0,0,0,0
20121028,MEDICAL-2410-3110-Interests,138737,350,1370.09,3.914542857,0.252275889,0,0,0,0,0
20121028,MEDICAL-2410-3110-Topics,461759,393,1364.91,3.473053435,0.085109332,0,0,0,0,0
20121028,POLICY-2410-3110-Placements,164435,314,1375.03,4.379076433,0.190956913,0,0,0,0,0
20121029,(not set),0,0,0,0,0,0,3615,8757,2720,1120
20121029,1ADV-1024-1031-GoodThing-Interests,171471,462,1549.52,3.353939394,0.269433315,0,0,0,0,0
20121029,1ADV-1024-1031-GoodThing-Keywords,128468,236,1039.31,4.403855932,0.183703335,0,0,0,0,0
20121029,1ADV-1024-1031-GoodThing-Placements,259423,214,1132.48,5.291962617,0.082490758,0,0,0,0,0
20121029,1ADV-1024-1031-GoodThing-Topic,271047,421,1553.39,3.68976247,0.155323615,0,0,0,0,0
20121029,4JRNE-1510-1910-Keywords,167431,168,737.43,4.389464286,0.100339841,0,0,0,0,0
20121029,CASHLESS-2410-3110-Keywords,317370,324,1374.18,4.241296296,0.102089044,0,0,0,0,0
20121029,JARUNEE-Interests,421121,727,3157.26,4.342861073,0.172634468,0,0,0,0,0
20121029,JARUNEE-Placements,54412,66,350.4,5.309090909,0.121296773,0,0,0,0,0
20121029,JARUNEE-Topic,156251,148,742.87,5.019391892,0.094719394,0,0,0,0,0
20121029,MEDICAL-2410-3110-Interests,181125,372,1364.66,3.66844086,0.205383023,0,0,0,0,0
20121029,MEDICAL-2410-3110-Topics,477133,354,1367.49,3.862966102,0.074193149,0,0,0,0,0
20121029,POLICY-2410-3110-Placements,176515,309,1371.52,4.438576052,0.175055944,0,0,0,0,0
20121030,(not set),0,0,0,0,0,0,3816,8946,2720,1095
20121030,1ADV-1024-1031-GoodThing-Interests,147117,404,1458.59,3.610371287,0.274611364,0,0,0,0,0
20121030,1ADV-1024-1031-GoodThing-Keywords,126646,217,964.39,4.444193548,0.171343746,0,0,0,0,0
20121030,1ADV-1024-1031-GoodThing-Placements,202115,198,1051.88,5.312525253,0.09796403,0,0,0,0,0
20121030,1ADV-1024-1031-GoodThing-Topic,316307,422,1446.12,3.426824645,0.133414689,0,0,0,0,0
20121030,4JRNE-1510-1910-Keywords,89799,163,684.36,4.198527607,0.181516498,0,0,0,0,0
20121030,CASHLESS-2410-3110-Placements,98841,155,681.74,4.398322581,0.156817515,0,0,0,0,0
20121030,JARUNEE-Interests,354260,698,2950.91,4.227664756,0.19703043,0,0,0,0,0
20121030,JARUNEE-Placements,122453,150,703.99,4.693266667,0.122495978,0,0,0,0,0
20121030,JARUNEE-Topic,143360,145,691.94,4.772,0.101143973,0,0,0,0,0
20121030,MEDICAL-2410-3110-Keywords,453272,320,1400.1,4.3753125,0.070597787,0,0,0,0,0
20121030,POLICY-2410-3110-Interests,235614,478,1822.3,3.812343096,0.202874193,0,0,0,0,0
20121030,POLICY-2410-3110-Topic,474442,489,1723.02,3.523558282,0.103068447,0,0,0,0,0
20121031,(not set),0,0,0,0,0,0,3779,9256,2702,992
20121031,1ADV-1024-1031-GoodThing-Interests,140763,386,1405.43,3.641010363,0.274219788,0,0,0,0,0
20121031,1ADV-1024-1031-GoodThing-Keywords,152898,224,941.64,4.20375,0.146502897,0,0,0,0,0
20121031,1ADV-1024-1031-GoodThing-Placements,150430,192,1036.2,5.396875,0.127634116,0,0,0,0,0
20121031,1ADV-1024-1031-GoodThing-Topic,291260,407,1408.69,3.461154791,0.139737691,0,0,0,0,0
20121031,4JRNE-1510-1910-Keywords,114537,161,678.81,4.21621118,0.140565931,0,0,0,0,0
20121031,CASHLESS-2410-3110-Placements,134906,236,1000.58,4.239745763,0.174936623,0,0,0,0,0
20121031,JARUNEE-Interests,331111,720,2890.68,4.014833333,0.217449737,0,0,0,0,0
20121031,JARUNEE-Placements,107321,130,719.33,5.533307692,0.121131931,0,0,0,0,0
20121031,JARUNEE-Topic,157546,140,666.07,4.757642857,0.088862935,0,0,0,0,0
20121031,MEDICAL-2410-3110-Keywords,339547,313,1286.35,4.109744409,0.092181642,0,0,0,0,0
20121031,POLICY-2410-3110-Interests,205969,436,1645.51,3.774105505,0.211682341,0,0,0,0,0
20121031,POLICY-2410-3110-Topic,485358,450,1527.07,3.393488889,0.092715068,0,0,0,0,0
20121101,(not set),0,0,0,0,0,0,2903,7218,2410,913
20121101,4JRNE-1510-1910-Keywords,132406,192,713.92,3.718333333,0.145008534,0,0,0,0,0
20121101,CASHLESS-2410-3110-Placements,146429,273,1004.69,3.68018315,0.186438479,0,0,0,0,0
20121101,JARUNEE-Interests,307991,510,2345.58,4.599176471,0.165589254,0,0,0,0,0
20121101,JARUNEE-Placements,106970,117,601.17,5.138205128,0.109376461,0,0,0,0,0
20121101,JARUNEE-Topic,129275,113,627.52,5.553274336,0.087410559,0,0,0,0,0
20121101,MEDICAL-2410-3110-Keywords,42996,36,150.02,4.167222222,0.083728719,0,0,0,0,0
20121101,POLICY-2410-3110-Interests,117005,254,945.44,3.722204724,0.21708474,0,0,0,0,0
20121101,POLICY-2410-3110-Topic,241678,268,1001.64,3.737462687,0.110891351,0,0,0,0,0
20121102,(not set),0,0,0,0,0,0,2653,6779,2355,907
20121102,4JRNE-1510-1910-Keywords,124506,184,711.9,3.869021739,0.147784043,0,0,0,0,0
20121102,CASHLESS-2410-3110-Interests,81420,144,508.89,3.533958333,0.176860722,0,0,0,0,0
